species	Lon	Lat
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.1608	1.18264
Fulanus_beltranus	21.1608	1.18264
Fulanus_beltranus	21.1608	1.18264
Fulanus_beltranus	21.1608	1.18264
Fulanus_beltranus	24.225267	4.372305
Fulanus_beltranus	24.28144	4.391446
Fulanus_beltranus	24.28144	4.391446
Fulanus_beltranus	24.28144	4.391446
Fulanus_beltranus	24.29381	4.391889
Fulanus_beltranus	24.29381	4.391889
Fulanus_beltranus	24.29381	4.391889
Fulanus_beltranus	24.29381	4.391889
Fulanus_beltranus	24.29381	4.391889
Fulanus_beltranus	24.29381	4.391889
Fulanus_beltranus	24.29381	4.391889
Fulanus_beltranus	24.244	3.274
Fulanus_beltranus	24.244	3.274
Fulanus_beltranus	24.244	3.274
Fulanus_beltranus	24.244	3.274
Fulanus_beltranus	24.244	3.274
Fulanus_beltranus	24.244	3.274
Fulanus_beltranus	24.244	3.274
Fulanus_beltranus	24.244	3.274
Fulanus_beltranus	24.244	3.274
Fulanus_beltranus	24.24582	4.27754
Fulanus_beltranus	22.105399	1.114642
Fulanus_beltranus	22.105399	1.114642
Fulanus_beltranus	22.84603	1.144619
Fulanus_beltranus	22.84603	1.144619
Fulanus_beltranus	25.271223	1.381195
Fulanus_beltranus	25.271223	1.381195
Fulanus_beltranus	25.271223	1.381195
Fulanus_beltranus	25.271223	1.381195
Fulanus_beltranus	25.271223	1.381195
Fulanus_beltranus	25.271223	1.381195
Fulanus_beltranus	25.271223	1.381195
Fulanus_beltranus	25.271223	1.381195
Fulanus_beltranus	25.262082	1.361639
Fulanus_beltranus	25.262082	1.361639
Fulanus_beltranus	25.271223	1.381195
Fulanus_beltranus	25.243479	1.334724
Fulanus_beltranus	25.243479	1.334724
Fulanus_beltranus	25.243479	1.334724
Fulanus_beltranus	25.243479	1.334724
Fulanus_beltranus	25.271223	1.381195
Fulanus_beltranus	22.105399	1.114642
Fulanus_beltranus	22.105399	1.114642
Fulanus_beltranus	25.12442	0.14346
Fulanus_beltranus	23.262173	1.26307
Fulanus_beltranus	23.262173	1.26307
Fulanus_beltranus	23.262173	1.26307
Fulanus_beltranus	23.262173	1.26307
Fulanus_beltranus	23.262173	1.26307
Fulanus_beltranus	23.262173	1.26307
Fulanus_beltranus	23.262173	1.26307
Fulanus_beltranus	23.262173	1.26307
Fulanus_beltranus	23.262173	1.26307
Fulanus_beltranus	23.213433	1.262919
Fulanus_beltranus	23.213433	1.262919
Fulanus_beltranus	23.213433	1.262919
Fulanus_beltranus	23.213433	1.262919
Fulanus_beltranus	23.213433	1.262919
Fulanus_beltranus	23.213433	1.262919
Fulanus_beltranus	23.213433	1.262919
Fulanus_beltranus	25.25148	1.35466
Fulanus_beltranus	25.25148	1.35466
Fulanus_beltranus	25.25148	1.35466
Fulanus_beltranus	25.25148	1.35466
Fulanus_beltranus	25.25148	1.35466
Fulanus_beltranus	25.25148	1.35466
Fulanus_beltranus	25.25148	1.35466
Fulanus_beltranus	25.25148	1.35466
Fulanus_beltranus	25.25148	1.35466
Fulanus_beltranus	25.25148	1.35466
Fulanus_beltranus	25.25148	1.35466
Fulanus_beltranus	25.25148	1.35466
Fulanus_beltranus	25.25148	1.35466
Fulanus_beltranus	25.25148	1.35466
Fulanus_beltranus	25.25148	1.35466
Fulanus_beltranus	25.25148	1.35466
Fulanus_beltranus	22.1519	3.452
Fulanus_beltranus	23.5737	1.057
Fulanus_beltranus	23.5737	1.057
Fulanus_beltranus	23.5737	1.057
Fulanus_beltranus	23.5737	1.057
Fulanus_beltranus	23.5737	1.057
Fulanus_beltranus	23.40545	1.199
Fulanus_beltranus	23.41453	0.57122
Fulanus_beltranus	23.41453	0.57122
Fulanus_beltranus	23.41453	0.57122
Fulanus_beltranus	23.41453	0.57122
Fulanus_beltranus	23.41453	0.57122
Fulanus_beltranus	23.41453	0.57122
Fulanus_beltranus	23.41453	0.57122
Fulanus_beltranus	23.41453	0.57122
Fulanus_beltranus	23.41453	0.57122
Fulanus_beltranus	23.41453	0.57122
Fulanus_beltranus	23.40545	1.199
Fulanus_beltranus	23.313693	0.435283
Fulanus_beltranus	23.313693	0.435283
Fulanus_beltranus	23.313693	0.435283
Fulanus_beltranus	23.313693	0.435283
Fulanus_beltranus	23.3712	1.311603
Fulanus_beltranus	21.191043	1.184007
Fulanus_beltranus	23.272073	1.283531
Fulanus_beltranus	23.272073	1.283531
Fulanus_beltranus	24.452039	0.13735
Fulanus_beltranus	24.452039	0.13735
Fulanus_beltranus	24.452039	0.13735
Fulanus_beltranus	24.452039	0.13735
Fulanus_beltranus	24.452039	0.13735
Fulanus_beltranus	24.452039	0.13735
Fulanus_beltranus	24.452039	0.13735
Fulanus_beltranus	24.452039	0.13735
Fulanus_beltranus	24.452039	0.13735
Fulanus_beltranus	21.104778	1.17131
Fulanus_beltranus	21.104778	1.17131
Fulanus_beltranus	21.104778	1.17131
Fulanus_beltranus	21.104778	1.17131
Fulanus_beltranus	22.2343	2.57369
Fulanus_beltranus	22.2343	2.57369
Fulanus_beltranus	22.234	2.5737
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	24.213	1.317
Fulanus_beltranus	23.4236	1.2943
Fulanus_beltranus	23.441	2.417
Fulanus_beltranus	23.4236	1.2943
Fulanus_beltranus	23.199	4.1933
Fulanus_beltranus	22.534	1.1828
Fulanus_beltranus	24.2724	1.12569
Fulanus_beltranus	24.2724	1.12569
Fulanus_beltranus	24.2724	1.12569
Fulanus_beltranus	24.2724	1.12569
Fulanus_beltranus	24.2724	1.12569
Fulanus_beltranus	24.2724	1.12569
Fulanus_beltranus	24.2724	1.12569
Fulanus_beltranus	23.4544	1.3359
Fulanus_beltranus	23.4537	4.5543
Fulanus_beltranus	23.4537	4.5543
Fulanus_beltranus	23.4537	4.5543
Fulanus_beltranus	23.4537	4.5543
Fulanus_beltranus	24.5434	3.015
Fulanus_beltranus	24.5434	3.015
Fulanus_beltranus	24.5434	3.015
Fulanus_beltranus	24.5434	3.015
Fulanus_beltranus	24.309	4.1855
Fulanus_beltranus	24.309	4.1855
Fulanus_beltranus	24.2538	1.1426
Fulanus_beltranus	24.2538	1.1426
Fulanus_beltranus	24.2538	1.1426
Fulanus_beltranus	24.2538	1.1426
Fulanus_beltranus	24.2538	1.1426
Fulanus_beltranus	24.2538	1.1426
Fulanus_beltranus	24.2538	1.1426
Fulanus_beltranus	24.2538	1.1426
Fulanus_beltranus	24.2538	1.1426
Fulanus_beltranus	24.2538	1.1426
Fulanus_beltranus	24.2538	1.1426
Fulanus_beltranus	24.2538	1.1426
Fulanus_beltranus	23.45	1.37
Fulanus_beltranus	23.45	1.37
Fulanus_beltranus	23.45	1.37
Fulanus_beltranus	23.45	1.37
Fulanus_beltranus	23.45	1.37
Fulanus_beltranus	23.45	1.37
Fulanus_beltranus	23.45	1.37
Fulanus_beltranus	23.5034	1.3647
Fulanus_beltranus	22.5036	4.3639
Fulanus_beltranus	22.5036	4.3639
Fulanus_beltranus	24.388	4.2453
Fulanus_beltranus	22.3066	7.16356
Fulanus_beltranus	23.415168	1.305558
Fulanus_beltranus	23.415168	1.305558
Fulanus_beltranus	23.415168	1.305558
Fulanus_beltranus	22.4931	7.4535
Fulanus_beltranus	22.414335	7.162566
Fulanus_beltranus	22.414335	7.162566
Fulanus_beltranus	23.1235	5.1336
Fulanus_beltranus	22.274	4.178
Fulanus_beltranus	24.1236	5.22
Fulanus_beltranus	24.2239	5.2239
Fulanus_beltranus	24.2239	5.2239
Fulanus_beltranus	24.145	5.186
Fulanus_beltranus	24.1236	5.22
Fulanus_beltranus	24.2239	5.2239
Fulanus_beltranus	24.1236	5.22
Fulanus_beltranus	23.194	7.4617
Fulanus_beltranus	23.171961	1.122864
Fulanus_beltranus	23.171961	1.122864
Fulanus_beltranus	23.171961	1.122864
Fulanus_beltranus	23.171961	1.122864
Fulanus_beltranus	23.171961	1.122864
Fulanus_beltranus	23.171961	1.122864
Fulanus_beltranus	23.171961	1.122864
Fulanus_beltranus	23.171961	1.122864
Fulanus_beltranus	23.171961	1.122864
Fulanus_beltranus	23.171961	1.122864
Fulanus_beltranus	23.171961	1.122864
Fulanus_beltranus	23.171961	1.122864
Fulanus_beltranus	23.171961	1.122864
Fulanus_beltranus	23.171961	1.122864
Fulanus_beltranus	23.171961	1.122864
Fulanus_beltranus	21.4618	1.259
Fulanus_beltranus	23.4935	1.5934
Fulanus_beltranus	23.4935	1.5934
Fulanus_beltranus	23.4935	1.5934
Fulanus_beltranus	23.4935	1.5934
Fulanus_beltranus	23.4935	1.5934
Fulanus_beltranus	23.4935	1.5934
Fulanus_beltranus	23.4935	1.5934
Fulanus_beltranus	23.4935	1.5934
Fulanus_beltranus	23.4935	1.5934
Fulanus_beltranus	23.4935	1.5934
Fulanus_beltranus	23.4935	1.5934
Fulanus_beltranus	23.4935	1.5934
Fulanus_beltranus	23.4935	1.5934
Fulanus_beltranus	23.4935	1.5934
Fulanus_beltranus	23.4935	1.5934
Fulanus_beltranus	23.4935	1.5934
Fulanus_beltranus	24.142	5.2053
Fulanus_beltranus	21.424287	4.223899
Fulanus_beltranus	21.42449	4.222761
Fulanus_beltranus	21.405276	4.205942
Fulanus_beltranus	21.405276	4.205942
Fulanus_beltranus	19.21994	3.15433
Fulanus_beltranus	19.123122	3.01601
Fulanus_beltranus	19.21994	3.15433
Fulanus_beltranus	19.48525	3.342724
Fulanus_beltranus	19.484591	3.335388
Fulanus_beltranus	24.462	2.4915
Fulanus_beltranus	25.3624	0.416
Fulanus_beltranus	25.118	0.4724
Fulanus_beltranus	25.118	0.4724
Fulanus_beltranus	25.118	0.4724
Fulanus_beltranus	25.2525	0.347
Fulanus_beltranus	25.118	0.4724
Fulanus_beltranus	25.118	0.4724
Fulanus_beltranus	19.4846	3.3354
Fulanus_beltranus	19.493	3.327
Fulanus_beltranus	19.493	3.327
Fulanus_beltranus	19.493	3.327
Fulanus_beltranus	19.4846	3.3354
Fulanus_beltranus	19.4929	3.3337
Fulanus_beltranus	19.505	3.3211
Fulanus_beltranus	22.1247	4.3255
Fulanus_beltranus	22.1247	4.3255
Fulanus_beltranus	19.217	3.152
Fulanus_beltranus	23.1632	2.394
Fulanus_beltranus	22.5935	2.3926
Fulanus_beltranus	22.2622	2.431
Fulanus_beltranus	22.3042	3.3256
Fulanus_beltranus	19.205	3.034
Fulanus_beltranus	19.219	3.154
Fulanus_beltranus	19.2056	3.047
Fulanus_beltranus	19.219	3.154
Fulanus_beltranus	23.10853	10.18914
Fulanus_beltranus	23.10853	10.18914
Fulanus_beltranus	23.10853	10.18914
Fulanus_beltranus	23.10853	10.18914
Fulanus_beltranus	23.10853	10.18914
Fulanus_beltranus	24.84295	9.37229
Fulanus_beltranus	24.84295	9.37229
Fulanus_beltranus	23.10853	10.18914
Fulanus_beltranus	23.10853	10.18914
Fulanus_beltranus	23.10853	10.18914
Fulanus_beltranus	23.10853	10.18914
Fulanus_beltranus	23.10853	10.18914
Fulanus_beltranus	23.10853	10.18914
Fulanus_beltranus	23.10853	10.18914
Fulanus_beltranus	23.10853	10.18914
Fulanus_beltranus	23.10853	10.18914
Fulanus_beltranus	23.10853	10.18914
Fulanus_beltranus	23.10853	10.18914
Fulanus_beltranus	23.10853	10.18914
Fulanus_beltranus	23.10853	10.18914
Fulanus_beltranus	23.10853	10.18914
Fulanus_beltranus	24.79188	9.945911
Fulanus_beltranus	23.10853	10.18914
Fulanus_beltranus	23.10853	10.18914
Fulanus_beltranus	23.10853	10.18914
Fulanus_beltranus	24.95763889	9.3045
Fulanus_beltranus	24.97272222	9.342388889
Fulanus_beltranus	24.97272222	9.342388889
Fulanus_beltranus	24.95966667	9.303805556
Fulanus_beltranus	24.95966667	9.303805556
Fulanus_beltranus	24.95966667	9.303805556
Fulanus_beltranus	24.95966667	9.303805556
Fulanus_beltranus	24.95966667	9.303805556
Fulanus_beltranus	24.95966667	9.303805556
Fulanus_beltranus	22.91	6.36028
Fulanus_beltranus	24.79188	9.945911
Fulanus_beltranus	24.84295	9.37229
Fulanus_beltranus	24.84295	9.37229
Fulanus_beltranus	24.79188	9.945911
Fulanus_beltranus	24.79188	9.945911
Fulanus_beltranus	24.79188	9.945911
Fulanus_beltranus	24.79188	9.945911
Fulanus_beltranus	24.79188	9.945911
Fulanus_beltranus	25.2886	1.322811111
Fulanus_beltranus	24.93452778	1.374416667
Fulanus_beltranus	24.9674	1.658280556
Fulanus_beltranus	24.92861111	1.663611111
Fulanus_beltranus	23.33333333	10.03333333
Fulanus_beltranus	23.4	9.75
Fulanus_beltranus	24.55	8.833333333
Fulanus_beltranus	23.51666667	8.833333333
Fulanus_beltranus	19.83333333	7.5
Fulanus_beltranus	22.76666667	7.216666667
Fulanus_beltranus	22.51666667	6.833333333
Fulanus_beltranus	22.46	6.589166667
Fulanus_beltranus	23.13333333	5.633333333
Fulanus_beltranus	21.08333333	2.583333333
Fulanus_beltranus	21.61666667	2.566666667
Fulanus_beltranus	21.51666667	2.55
Fulanus_beltranus	22.75	2.5
Fulanus_beltranus	19.4	2.4
Fulanus_beltranus	22.56666667	2.15
Fulanus_beltranus	22.56666667	2.083333333
Fulanus_beltranus	24.15	1.883333333
Fulanus_beltranus	24	1.85
Fulanus_beltranus	19.85305556	1.8125
Fulanus_beltranus	23.18333333	1.783333333
Fulanus_beltranus	25.46666667	1.683333333
Fulanus_beltranus	22.91666667	1.633333333
Fulanus_beltranus	23.48388889	1.450277778
Fulanus_beltranus	23.44444444	1.435
Fulanus_beltranus	23.48333333	1.433333333
Fulanus_beltranus	23.33333333	1.383333333
Fulanus_beltranus	23.00222222	1.383333333
Fulanus_beltranus	22.96666667	1.316666667
Fulanus_beltranus	21.11666667	1.2
Fulanus_beltranus	24.13333333	0.816666667
Fulanus_beltranus	20.33577778	20.30358889
Fulanus_beltranus	20.53658889	19.96995833
Fulanus_beltranus	40.73083333	11.63388889
Fulanus_beltranus	40.73083333	11.63388889
Fulanus_beltranus	40.73083333	11.63388889
Fulanus_beltranus	40.73083333	11.63388889
Fulanus_beltranus	40.73083333	11.63388889
Fulanus_beltranus	40.73083333	11.63388889
Fulanus_beltranus	40.73083333	11.63388889
Fulanus_beltranus	40.73083333	11.63388889
Fulanus_beltranus	45.02473611	10.90913056
Fulanus_beltranus	45.02473611	10.90913056
Fulanus_beltranus	45.02473611	10.90913056
Fulanus_beltranus	41.95163889	10.88551389
Fulanus_beltranus	42.22018056	10.72018056
Fulanus_beltranus	42.22018056	10.72018056
Fulanus_beltranus	42.22018056	10.72018056
Fulanus_beltranus	42.22018056	10.72018056
Fulanus_beltranus	42.22018056	10.72018056
Fulanus_beltranus	44.75608333	10.57413889
Fulanus_beltranus	44.75608333	10.57413889
Fulanus_beltranus	44.75608333	10.57413889
Fulanus_beltranus	44.75608333	10.57413889
Fulanus_beltranus	44.75608333	10.57413889
Fulanus_beltranus	44.75608333	10.57413889
Fulanus_beltranus	44.75608333	10.57413889
Fulanus_beltranus	44.75608333	10.57413889
Fulanus_beltranus	44.75608333	10.57413889
Fulanus_beltranus	44.75608333	10.57413889
Fulanus_beltranus	44.75608333	10.57413889
Fulanus_beltranus	44.75608333	10.57413889
Fulanus_beltranus	44.75608333	10.57413889
Fulanus_beltranus	44.75608333	10.57413889
Fulanus_beltranus	44.75608333	10.57413889
Fulanus_beltranus	44.75608333	10.57413889
Fulanus_beltranus	44.75608333	10.57413889
Fulanus_beltranus	44.75608333	10.57413889
Fulanus_beltranus	44.75608333	10.57413889
Fulanus_beltranus	44.75608333	10.57413889
Fulanus_beltranus	44.75608333	10.57413889
Fulanus_beltranus	44.75608333	10.57413889
Fulanus_beltranus	44.75608333	10.57413889
Fulanus_beltranus	44.75608333	10.57413889
Fulanus_beltranus	42.21666667	10.23333333
Fulanus_beltranus	47.87361111	9.952222222
Fulanus_beltranus	45.91678889	9.750455556
Fulanus_beltranus	41.91666667	9.75
Fulanus_beltranus	44.41315833	9.286733333
Fulanus_beltranus	44.41315833	9.286733333
Fulanus_beltranus	43.15429167	9.256905556
Fulanus_beltranus	42.92055556	9.130833333
Fulanus_beltranus	43.11527778	9.062222222
Fulanus_beltranus	31.89722222	9.024166667
Fulanus_beltranus	31.89722222	9.024166667
Fulanus_beltranus	31.89722222	9.024166667
Fulanus_beltranus	31.89722222	9.024166667
Fulanus_beltranus	43.90388889	8.761944444
Fulanus_beltranus	52.78333333	8.666666667
Fulanus_beltranus	52.78333333	8.666666667
Fulanus_beltranus	52.78333333	8.666666667
Fulanus_beltranus	52.78333333	8.666666667
Fulanus_beltranus	52.78333333	8.666666667
Fulanus_beltranus	52.78333333	8.666666667
Fulanus_beltranus	52.78333333	8.666666667
Fulanus_beltranus	45.92361111	8.581388889
Fulanus_beltranus	45.92361111	8.581388889
Fulanus_beltranus	45.92361111	8.581388889
Fulanus_beltranus	45.92361111	8.581388889
Fulanus_beltranus	45.92361111	8.581388889
Fulanus_beltranus	45.92361111	8.581388889
Fulanus_beltranus	45.92361111	8.581388889
Fulanus_beltranus	41.44555556	8.565555556
Fulanus_beltranus	41.43694444	8.553888889
Fulanus_beltranus	52.81666667	8.366666667
Fulanus_beltranus	52.81666667	8.366666667
Fulanus_beltranus	52.81666667	8.366666667
Fulanus_beltranus	52.81666667	8.366666667
Fulanus_beltranus	52.81666667	8.366666667
Fulanus_beltranus	52.81666667	8.366666667
Fulanus_beltranus	52.81666667	8.366666667
Fulanus_beltranus	52.81666667	8.366666667
Fulanus_beltranus	52.81666667	8.366666667
Fulanus_beltranus	52.81666667	8.366666667
Fulanus_beltranus	52.81666667	8.366666667
Fulanus_beltranus	52.86972222	8.336666667
Fulanus_beltranus	52.86972222	8.336666667
Fulanus_beltranus	52.86972222	8.336666667
Fulanus_beltranus	52.86972222	8.336666667
Fulanus_beltranus	52.86972222	8.336666667
Fulanus_beltranus	52.86972222	8.336666667
Fulanus_beltranus	52.86972222	8.336666667
Fulanus_beltranus	52.86972222	8.336666667
Fulanus_beltranus	52.86972222	8.336666667
Fulanus_beltranus	52.86972222	8.336666667
Fulanus_beltranus	52.86972222	8.336666667
Fulanus_beltranus	52.86972222	8.336666667
Fulanus_beltranus	52.86972222	8.336666667
Fulanus_beltranus	52.86972222	8.336666667
Fulanus_beltranus	52.86972222	8.336666667
Fulanus_beltranus	52.86972222	8.336666667
Fulanus_beltranus	52.86972222	8.336666667
Fulanus_beltranus	52.86972222	8.336666667
Fulanus_beltranus	52.86972222	8.336666667
Fulanus_beltranus	52.86972222	8.336666667
Fulanus_beltranus	52.86972222	8.336666667
Fulanus_beltranus	52.86972222	8.336666667
Fulanus_beltranus	52.86972222	8.336666667
Fulanus_beltranus	52.86972222	8.336666667
Fulanus_beltranus	31.33444444	7.495555556
Fulanus_beltranus	31.33444444	7.495555556
Fulanus_beltranus	50.75	6.833333333
Fulanus_beltranus	50.75	6.833333333
Fulanus_beltranus	50.73333333	6.8
Fulanus_beltranus	50.73333333	6.8
Fulanus_beltranus	50.85	6.75
Fulanus_beltranus	50.85	6.75
Fulanus_beltranus	29.71722222	6.635277778
Fulanus_beltranus	48.9	6.583333333
Fulanus_beltranus	48.9	6.583333333
Fulanus_beltranus	48.9	6.583333333
Fulanus_beltranus	48.9	6.583333333
Fulanus_beltranus	48.9	6.583333333
Fulanus_beltranus	48.9	6.583333333
Fulanus_beltranus	48.9	6.583333333
Fulanus_beltranus	48.9	6.583333333
Fulanus_beltranus	48.9	6.583333333
Fulanus_beltranus	48.9	6.583333333
Fulanus_beltranus	48.9	6.583333333
Fulanus_beltranus	30.13861111	6.535833333
Fulanus_beltranus	30.13583333	6.529722222
Fulanus_beltranus	30.13583333	6.529722222
Fulanus_beltranus	30.14888889	6.526111111
Fulanus_beltranus	30.14777778	6.525
Fulanus_beltranus	30.15444444	6.521111111
Fulanus_beltranus	30.15694444	6.517777778
Fulanus_beltranus	30.15166667	6.511388889
Fulanus_beltranus	30.17055556	6.487222222
Fulanus_beltranus	30.17055556	6.487222222
Fulanus_beltranus	30.11694444	6.4325
Fulanus_beltranus	30.08361111	6.423888889
Fulanus_beltranus	30.08166667	6.401944444
Fulanus_beltranus	35.79194444	6.3275
Fulanus_beltranus	35.79722222	6.314722222
Fulanus_beltranus	35.79722222	6.314722222
Fulanus_beltranus	35.79722222	6.314722222
Fulanus_beltranus	35.78361111	6.313333333
Fulanus_beltranus	35.71361111	6.225277778
Fulanus_beltranus	28.43486111	6.217813889
Fulanus_beltranus	30.22485833	6.128208333
Fulanus_beltranus	30.14771389	6.06165
Fulanus_beltranus	30.38333333	6.05
Fulanus_beltranus	36.66138889	6.036944444
Fulanus_beltranus	30.12800278	6.011522222
Fulanus_beltranus	30.39	5.96
Fulanus_beltranus	30.39	5.96
Fulanus_beltranus	30.39	5.96
Fulanus_beltranus	30.39945278	5.904847222
Fulanus_beltranus	30.47037778	5.877694444
Fulanus_beltranus	30.43774722	5.859094444
Fulanus_beltranus	30.51277778	5.773888889
Fulanus_beltranus	30.51277778	5.773888889
Fulanus_beltranus	30.51277778	5.773888889
Fulanus_beltranus	30.51277778	5.773888889
Fulanus_beltranus	30.51277778	5.773888889
Fulanus_beltranus	46.05972222	5.751388889
Fulanus_beltranus	29.47722222	5.660555556
Fulanus_beltranus	29.47472222	5.660555556
Fulanus_beltranus	29.48138889	5.6575
Fulanus_beltranus	29.47944444	5.655833333
Fulanus_beltranus	35.35694444	5.471666667
Fulanus_beltranus	29.11777778	5.421111111
Fulanus_beltranus	29.11972222	5.419444444
Fulanus_beltranus	29.37744444	5.377444444
Fulanus_beltranus	29.22638889	5.368888889
Fulanus_beltranus	29.21005556	5.361027778
Fulanus_beltranus	29.23388889	5.348055556
Fulanus_beltranus	49.31777778	5.245
Fulanus_beltranus	28.17888889	5.226666667
Fulanus_beltranus	48.76805556	5.094166667
Fulanus_beltranus	48.76805556	5.094166667
Fulanus_beltranus	28.55904444	5.033666667
Fulanus_beltranus	32.84944444	4.976666667
Fulanus_beltranus	28.76027778	4.928611111
Fulanus_beltranus	28.76027778	4.928611111
Fulanus_beltranus	28.76027778	4.928611111
Fulanus_beltranus	28.76027778	4.928611111
Fulanus_beltranus	45.22686389	4.886816667
Fulanus_beltranus	45.22686389	4.886816667
Fulanus_beltranus	45.22666667	4.886666667
Fulanus_beltranus	46.92083333	4.881666667
Fulanus_beltranus	45.14027778	4.879722222
Fulanus_beltranus	45.26527778	4.865555556
Fulanus_beltranus	45.26527778	4.865555556
Fulanus_beltranus	45.34319167	4.853286111
Fulanus_beltranus	36.54777778	4.674166667
Fulanus_beltranus	36.54777778	4.674166667
Fulanus_beltranus	36.54777778	4.674166667
Fulanus_beltranus	36.54777778	4.674166667
Fulanus_beltranus	36.54777778	4.674166667
Fulanus_beltranus	29.38267778	4.660941667
Fulanus_beltranus	29.38267778	4.660941667
Fulanus_beltranus	29.49391667	4.655247222
Fulanus_beltranus	29.49391667	4.655247222
Fulanus_beltranus	29.49391667	4.655247222
Fulanus_beltranus	29.49391667	4.655247222
Fulanus_beltranus	29.46706667	4.654016667
Fulanus_beltranus	29.46706667	4.654016667
Fulanus_beltranus	29.46706667	4.654016667
Fulanus_beltranus	29.46706667	4.654016667
Fulanus_beltranus	29.46706667	4.654016667
Fulanus_beltranus	29.46706667	4.654016667
Fulanus_beltranus	29.46706667	4.654016667
Fulanus_beltranus	29.46706667	4.654016667
Fulanus_beltranus	29.46706667	4.654016667
Fulanus_beltranus	29.46706667	4.654016667
Fulanus_beltranus	36.38861111	4.625
Fulanus_beltranus	36.38861111	4.625
Fulanus_beltranus	36.38861111	4.625
Fulanus_beltranus	36.38861111	4.625
Fulanus_beltranus	32.34833333	4.610833333
Fulanus_beltranus	27.1625	4.605555556
Fulanus_beltranus	36.31222222	4.575555556
Fulanus_beltranus	36.30111111	4.555
Fulanus_beltranus	36.30239722	4.552086111
Fulanus_beltranus	51.56508333	4.524583333
Fulanus_beltranus	51.56486111	4.522194444
Fulanus_beltranus	36.27166667	4.484166667
Fulanus_beltranus	29.57871111	4.453791667
Fulanus_beltranus	29.40161667	4.452094444
Fulanus_beltranus	29.56083333	4.424722222
Fulanus_beltranus	29.62833333	4.396944444
Fulanus_beltranus	50.00105833	4.388997222
Fulanus_beltranus	50.04816667	4.382116667
Fulanus_beltranus	50.04816667	4.382116667
Fulanus_beltranus	50.04816667	4.382116667
Fulanus_beltranus	50.02877222	4.377902778
Fulanus_beltranus	50.02877222	4.377902778
Fulanus_beltranus	35.61361111	4.357222222
Fulanus_beltranus	35.61361111	4.357222222
Fulanus_beltranus	36.29	4.353055556
Fulanus_beltranus	29.62361111	4.345277778
Fulanus_beltranus	20.387125	4.336280556
Fulanus_beltranus	20.387125	4.336280556
Fulanus_beltranus	28.31916667	4.325833333
Fulanus_beltranus	28.31916667	4.325833333
Fulanus_beltranus	28.31916667	4.325833333
Fulanus_beltranus	28.31916667	4.325833333
Fulanus_beltranus	28.31916667	4.325833333
Fulanus_beltranus	28.31916667	4.325833333
Fulanus_beltranus	28.31916667	4.325833333
Fulanus_beltranus	28.31916667	4.325833333
Fulanus_beltranus	29.65638889	4.273055556
Fulanus_beltranus	29.65638889	4.273055556
Fulanus_beltranus	36.04388889	4.265555556
Fulanus_beltranus	36.04388889	4.265555556
Fulanus_beltranus	36.04388889	4.265555556
Fulanus_beltranus	36.04388889	4.265555556
Fulanus_beltranus	49.93976667	4.232663889
Fulanus_beltranus	29.53305556	4.231944444
Fulanus_beltranus	39.112975	4.028675
Fulanus_beltranus	38.44333333	3.9475
Fulanus_beltranus	38.40555556	3.918888889
Fulanus_beltranus	46.16666667	3.666666667
Fulanus_beltranus	37.18083333	3.649722222
Fulanus_beltranus	37.18083333	3.649722222
Fulanus_beltranus	32.34055556	3.610833333
Fulanus_beltranus	32.34055556	3.610833333
Fulanus_beltranus	32.34055556	3.610833333
Fulanus_beltranus	32.34055556	3.610833333
Fulanus_beltranus	32.34055556	3.610833333
Fulanus_beltranus	32.34055556	3.610833333
Fulanus_beltranus	32.34055556	3.610833333
Fulanus_beltranus	27.73305556	3.561944444
Fulanus_beltranus	31.78222222	3.532222222
Fulanus_beltranus	39.90330556	3.514916667
